"Municipality","Constituency","Party_No","Name","Name_hanja","Gender","Female_dm","Male_dm","Party","Date_of_birth","Age","Address","Occupation","Education","Career","Votes","Votes_share","Win_dm"
"전북특별자치도","군산시김제시부안군을","2","최홍우","崔洪禹","남",0,1,"국민의힘","1954-03-22",70,"서울특별시 성동구 행당로9길","정당인","수원대학교 체육학 학사","(현)국민의힘 서울시당 홍보위원장(현)국민의힘 전국광역의원협의회 공동대표",8007,9.57,0
"전북특별자치도","군산시김제시부안군을","7","김종훈","金鍾薰","남",0,1,"무소속","1960-11-10",63,"전북특별자치도 부안군 백산면 산전길","무직","전북과학대학교(조경전공) 졸업","(전)한국노동조합총연맹 부위원장(전)대한적십자사봉사회 부안지구협의회 귀농귀촌단위봉사회 회장",3171,3.79,0
"전북특별자치도","익산시갑","1","이춘석","李春錫","남",0,1,"더불어민주당","1963-03-07",61,"전북특별자치도 익산시 선화로8길","변호사 ","원광대학교 대학원 법학과 박사과정 수료 ","(전)제34대 국회사무처 사무총장(전)18,19,20대 국회의원",58984,77.11,1
"전북특별자치도","익산시갑","2","김민서","金玟序","여",1,0,"국민의힘","1966-05-18",57,"전북특별자치도 익산시 선화로33길","싱글벙글 실버복지센터 센터장","원광대학교대학원 박사과정 2학기 재학중(경영학)","(전)제7대 익산시의회의원(전)새만금개발청 기본계획수립위원회 위원",7743,10.12,0
"전북특별자치도","익산시갑","6","신재용","申在容","남",0,1,"새로운미래","1994-05-08",29,"전북특별자치도 익산시 함열읍 함열5길","대학원생","서울대학교 행정대학원(석사과정)행정학과(정책학전공)2학년 재학","(전)서울대학교 총학생회장(전)삼보 국가대표 선수",3572,4.66,0
"전북특별자치도","익산시갑","7","전권희","全權熙","남",0,1,"진보당","1971-02-06",53,"전북특별자치도 익산시 익산대로70길","정당인","고려대학교 경영학과 졸업 ","(현)진보당 익산시지역위원장(현)진보당 전북특별자치도당 정책위원장",6193,8.09,0
"전북특별자치도","익산시을","1","한병도","韓秉道","남",0,1,"더불어민주당","1967-12-07",56,"전북특별자치도 익산시 고봉로","국회의원","원광대학교 신문방송학과 졸업","(현)제21대 국회의원(현)더불어민주당 전북특별자치도당위원장",65027,87.03,1
"전북특별자치도","익산시을","2","문용회","文龍會","남",0,1,"국민의힘","1956-07-15",67,"전북특별자치도 익산시 선화로73길","회사원","원광대학교 경영학부 졸업","(전) 현대자동차 전주공장 노조지부장(현) 국민의힘 전북특별자치도당 부위원장",8288,11.09,0
"전북특별자치도","익산시을","7","이은재","李殷在","남",0,1,"자유통일당","1959-05-17",64,"서울특별시 구로구 경인로","목사","전주대학교 대학원 사학과 졸업(문학석사) ","(전)대한예수교장로회 102회기 총회장(현)자유통일당 상임위원",1402,1.87,0
"전북특별자치도","정읍시고창군","1","윤준병","尹準炳","남",0,1,"더불어민주당","1961-03-03",63,"전북특별자치도 정읍시 중앙로","국회의원","서울대학교 독어독문학과 졸업(경제학 부전공)","(전) 서울특별시장 권한대행(현) 제21대 국회의원",79593,86.86,1
"전북특별자치도","정읍시고창군","2","최용운","崔鏞云","남",0,1,"국민의힘","1962-09-10",61,"전북특별자치도 정읍시 연지시장1길","정당인","서남대학교 일반대학원 사회체육학과 졸업(체육학박사)","(전) 인천관내 중.고교교사 31년 역임(현) 국민의힘 정읍.고창 조직강화위원장",9595,10.47,0
"전북특별자치도","정읍시고창군","7","정후영","鄭厚泳","남",0,1,"자유통일당","1952-08-14",71,"전북특별자치도 고창군 고창읍 동리로","목회자","서울대학교부설 한국방송통신대학(현 한국방송통신대학교) 농학과 졸업","(현) 고창 우리교회 담임목사(현) 자유통일당 정읍고창당협위원장",2444,2.66,0
"전북특별자치도","남원시장수군임실군순창군","1","박희승","朴熙承","남",0,1,"더불어민주당","1963-09-28",60,"전북특별자치도 남원시 용성로","변호사 ","한양대학교 대학원 법학과 석.박사학위통합과정 연구등록 6기 과정 수료","(현) 더불어민주당 남원장수임실순창 지역위원장(전) 수원지방법원 안양지원장",79169,83.83,1
"전북특별자치도","남원시장수군임실군순창군","2","강병무","姜秉武","남",0,1,"국민의힘","1952-07-29",71,"전북특별자치도 남원시 사매면 혼불로","축산업(삼천리농장 대표)","한일장신대학교 사회복지대학원 졸업(사회복지학석사)","(전) 남원축산업협동조합장(5선, 22년 재임)(현) 축산업(삼천리농장 대표)",11035,11.68,0
"전북특별자치도","남원시장수군임실군순창군","6","한기대","韓起大","남",0,1,"새로운미래","1959-09-26",64,"전북특별자치도 남원시 주천면 내송길","갤러리 관장","전북대학교 경영대학원 졸업(경영학 석사)","(전) 한국투자증권 전무 (현) 새로운미래 금융혁신 특별위원장",2163,2.29,0
"전북특별자치도","남원시장수군임실군순창군","7","황의돈","黃義旽","남",0,1,"한국농어민당","1957-03-20",67,"전북특별자치도 남원시 대강면 대강양촌길","농업","미기재","(전) 제17.18대 국회의원선거 후보자(현) 한국농어민당 전북특별자치도당 창당준비위원장",2072,2.19,0
"전북특별자치도","완주군진안군무주군","1","안호영","安浩永","남",0,1,"더불어민주당","1965-10-11",58,"전북특별자치도 완주군 봉동읍 둔산1로","국회의원","연세대학교 법과대학 법학과 졸업","(현) 제21대 국회의원(전) 더불어민주당 수석대변인",73236,84.23,1
"전북특별자치도","완주군진안군무주군","2","이인숙","李仁淑","여",1,0,"국민의힘","1967-11-05",56,"전북특별자치도 완주군 용진읍 운곡5로","정당인","전북대학교 공공정책대학원 행정학과 석사과정 재학중","(현)국민의힘 전북특별자치도당 대변인(전)제7대, 제8대 완주군의회의원",13703,15.76,0
"전라남도","목포시","1","김원이","金元二","남",0,1,"더불어민주당","1968-11-11",55,"전라남도 목포시 영산로","국회의원","성균관대학교 인문대학 사학과 졸업","(현)더불어민주당 목포시 국회의원(전)서울특별시 정무부시장",82700,71.43,1
"전라남도","목포시","2","윤선웅","尹宣雄","남",0,1,"국민의힘","1976-10-13",47,"전라남도 목포시 평화로","기업인","목포대학교 일반대학원 졸업(경영학 박사)","(현)목포시 새마을문고 이사(전)국민의힘 목포시 당원협의회 위원장",6393,5.52,0
"전라남도","목포시","5","박명기","朴明琪","남",0,1,"녹색정의당","1969-09-15",54,"전라남도 목포시 동목포길","정당인","목포대학교 경영대학 금융보험학과 졸업","(현)녹색정의당 전남도당 위원장(전)목포지역주거정책연대 공동대표",2677,2.31,0
"전라남도","목포시","7","최국진","崔國珍","남",0,1,"진보당","1971-07-15",52,"전라남도 목포시 당가두로13번길","정당인","목포대학교 자연과학대학 원예육종학과 졸업","(전)목포칼갈이봉사단 단장(현)진보당 목포시 지역위원회 공동위원장",3546,3.06,0
"전라남도","목포시","8","최대집","崔大集","남",0,1,"소나무당","1972-07-27",51,"전라남도 목포시 옥암로186번길","의사","서울대학교 의과대학 의학과졸업","(전)제40대 대한의사협회 회장(현)소나무당 의료보건특별위원장",4647,4.01,0
"전라남도","목포시","9","이윤석","李潤錫","남",0,1,"무소속","1960-04-11",64,"전라남도 목포시 비파로","회사원","경남대학교 대학원 졸업(정치학 박사)","(전)더불어민주당 제19대 국회의원·민주통합당 제18대 국회의원(전)디지털서울문화예술대학교 총장",15811,13.65,0
"전라남도","여수시갑","1","주철현","朱哲鉉","남",0,1,"더불어민주당","1959-03-12",65,"전라남도 여수시 여문2로","제21대 국회의원","성균관대학교 법과대학 졸업","국회의원(현)민선6기 여수시장(전)",69092,88.89,1
"전라남도","여수시갑","2","박정숙","朴正淑","여",1,0,"국민의힘","1966-06-09",57,"전라남도 여수시 쌍봉로","사)환경보전대응본부 광주전남지부 지부장","여수중앙여자고등학교 졸업","(현) 국민의힘 전남도당 산림환경분과 위원장(현) 민주평통 여수시협의회 간사",8633,11.1,0
"전라남도","여수시을","1","조계원","趙啓垣","남",0,1,"더불어민주당","1966-08-24",57,"전라남도 여수시 웅천남1로","정당인","성균관대학교 신문방송학과 졸업","(현)더불어민주당 중앙당 부대변인(전)이재명 경기도지사 정책수석",51811,68.01,1
"전라남도","여수시을","2","김희택","金喜澤","남",0,1,"국민의힘","1962-02-09",62,"전라남도 여수시 소라면 도원로","넬종합환경 대표","여수수산전문대학 통신과 졸업 (현 전남대학교 여수캠퍼스)","(현) 국민의힘 중앙위원회 해양수산분과 부위원장(현) 2026 여수세계섬박람회 준비위원회 위원",4032,5.29,0
"전라남도","여수시을","7","여찬","呂燦","남",0,1,"진보당","1995-06-21",28,"전라남도 여수시 무선4길","정당인","순천제일고등학교 졸업","(현)진보당 여수시지역위원회 공동위원장(현)청년노동희망제작소 대표",3291,4.32,0
"전라남도","여수시을","8","권오봉","權五俸","남",0,1,"무소속","1959-09-13",64,"전라남도 여수시 웅천남8로","권오봉 행정사 사무소 대표","미국 미주리대학교 경제학 석사(2000년5월~2002년5월)","(전)제7대 전라남도 여수시 시장(전)기획재정부 재정정책 국장",17044,22.37,0
"전라남도","순천시광양시곡성군구례군갑","1","김문수","金文洙","남",0,1,"더불어민주당","1968-10-01",55,"전라남도 순천시 송광면 외장길","정당인","고려대학교 정치외교학과 졸업","(현)더불어민주당 이재명 당대표 특별보좌역(현)더불어민주당 순천시광양시곡성군구례군갑 지역위원장",85172,64.34,1
"전라남도","순천시광양시곡성군구례군갑","2","김형석","金炯錫","남",0,1,"국민의힘","1965-12-22",58,"전라남도 순천시 덕암3길","대진대학교 객원교수","서울대학교 영어영문학과 졸업","(전)제23대 통일부 차관(현)대한체육회 남북체육교류위원장",11592,8.75,0
"전라남도","순천시광양시곡성군구례군갑","7","이성수","李城秀","남",0,1,"진보당","1969-04-28",54,"전라남도 순천시 장선배기길","진보당 전라남도당 위원장","중앙대학교 정치외교학과 졸업","(전)박근혜정권 퇴진 전남운동본부 공동대표(현)진보당 전라남도당 위원장",23890,18.04,0
"전라남도","순천시광양시곡성군구례군갑","8","신성식","申成植","남",0,1,"무소속","1965-11-29",58,"전라남도 순천시 연향1로","정치인","중앙대학교 법과대학 법학과 졸업","(전)제42대 수원지방검찰청 검사장(전)대검찰청 반부패강력부장",11721,8.85,0
"전라남도","순천시광양시곡성군구례군을","1","권향엽","權香葉","여",1,0,"더불어민주당","1968-02-12",56,"전라남도 광양시 다압면 소학정길","정당인","이화여자대학교 대학원 박사학위과정 수료(정치외교학과 한국정치전공)","(전)청와대 균형인사비서관(현)더불어민주당 정책위 부의장",104493,70.09,1
"전라남도","순천시광양시곡성군구례군을","2","이정현","李貞鉉","남",0,1,"국민의힘","1958-09-01",65,"전라남도 곡성군 목사동면 주목로","정당인","동국대학교 정치외교학과 졸업","(전)18대,19대,20대 국회의원(전)새누리당 대표",35283,23.66,0
"전라남도","순천시광양시곡성군구례군을","7","유현주","兪賢珠","여",1,0,"진보당","1971-03-18",53,"전라남도 광양시 행정1길","정당인","이화여자대학교 사범대학 과학교육과(물리전공) 졸업","(전)전라남도의회의원(현)진보당 광양시위원회위원장",9288,6.23,0
"전라남도","나주시화순군","1","신정훈","辛正勳","남",0,1,"더불어민주당","1964-12-06",59,"전라남도 나주시 그린로","국회의원","고려대학교 정경대학 신문방송학과 졸업","(현) 나주시화순군 국회의원(현) 더불어민주당 전남도당위원장",74063,71.06,1
"전라남도","나주시화순군","2","김종운","金鍾云","남",0,1,"국민의힘","1958-03-04",66,"전라남도 나주시 남평읍 남평3로","일양산업 부사장","광주대학교 행정학과 졸업","(전) 나주시의회 6대 의장(현) 한전 비상임이사",9560,9.17,0
"전라남도","나주시화순군","7","안주용","安柱龍","남",0,1,"진보당","1966-07-24",57,"전라남도 나주시 삼영1길","정당인","고려대학교 식량자원학과 졸업","(전) 전라남도의회 의원(전) 진보당 공동대표",20593,19.75,0
"전라남도","담양군함평군영광군장성군","1","이개호","李介昊","남",0,1,"더불어민주당","1959-06-23",64,"전라남도 담양군 금성면 반디길","국회의원","전남대학교 경영학과 졸업","(전)농림축산식품부 장관(현)제21대 국회의원",61042,56.46,1
"전라남도","담양군함평군영광군장성군","2","김유성","金有成","남",0,1,"국민의힘","1960-05-20",63,"전라남도 함평군 대동면 중교길","정당인","조선대학교 법학과 석사과정 수료","(전)공무원 33년(현)대한탐정연합회 전라남도회장",4904,4.53,0
"전라남도","담양군함평군영광군장성군","6","김선우","金珗宇","남",0,1,"새로운미래","1965-11-15",58,"전라남도 영광군 영광읍 중앙로2길","정당인","고려대학교 신문방송학과 졸업","(전)복지TV사장(현)대한노인회 중앙회 정책위원",2228,2.06,0
"전라남도","담양군함평군영광군장성군","7","곽진오","郭眞吾","남",0,1,"개혁신당","1962-11-10",61,"전라남도 함평군 대동면 대동송산길","배재대학교 연구교수","영국 헐대학교 정치학박사 취득(96. 09. ~ 99. 07.)","(전)고려대학교 연구교수(전)동북아역사재단 독도연구소장",1104,1.02,0
"전라남도","담양군함평군영광군장성군","8","이석형","李錫炯","남",0,1,"무소속","1958-11-07",65,"전라남도 함평군 학교면 송산길","정치인","전남대학교 행정대학원 행정학과 졸업(행정학 석사)","(전)함평군수(전)산림조합중앙회장",38827,35.91,0
"전라남도","고흥군보성군장흥군강진군","1","문금주","文今柱","남",0,1,"더불어민주당","1967-06-03",56,"전라남도 보성군 보성읍 현충로","정당인","미시간주립대 도시 및 지역계획학과 국제도시계획학석사(MIPS) 졸업(07.8. ~ 08.12)","(전)전라남도 행정부지사(전)행정안전부 공공서비스정책관",95357,90.69,1
"전라남도","고흥군보성군장흥군강진군","2","김형주","金炯柱","남",0,1,"국민의힘","1960-07-03",63,"전라남도 보성군 미력면 반암길","문화기획자","전남대학교 대학원 국어국문학과(문학석사)","(전)광주광역시립민속박물관 학예연구실장(현)고흥분청문화박물관 수증유물 평가위원",9780,9.3,0
"전라남도","해남군완도군진도군","1","박지원","朴智元","남",0,1,"더불어민주당","1942-06-05",81,"전라남도 해남군 해남읍 북부순환로","정치인","단국대학교 상학과 졸업","(전) 국가정보원 원장(전) 김대중 대통령비서실장",78324,92.35,1
"전라남도","해남군완도군진도군","2","곽봉근","郭鳳根","남",0,1,"국민의힘","1945-01-01",79,"전라남도 진도군 지산면 소포길","정당인","목포과학대학교 케어복지과 졸업 ","(전) 윤석열 대통령후보 직능본부 부본부장(현) 국민의힘 국책자문위원회 고문",6481,7.64,0
"전라남도","영암군무안군신안군","1","서삼석","徐參錫","남",0,1,"더불어민주당","1959-08-03",64,"전라남도 무안군 무안읍 창포로","국회의원","전남대학교 일반대학원 졸업(NGO학 박사)","(현)국회의원(제20·21대, 영암군무안군신안군)(현)국회 예산결산특별위원장",73053,69.17,1
"전라남도","영암군무안군신안군","2","황두남","黃斗男","남",0,1,"국민의힘","1961-12-10",62,"전라남도 신안군 비금면 읍동길","정당인","초당대학교 기업경영학과 졸업","(전)신안군 군의회의원 2선(3대,5대)(전)국민의 힘 영암무안신안 당협위원장",6891,6.52,0
"전라남도","영암군무안군신안군","7","윤부식","尹富軾","남",0,1,"진보당","1972-06-25",51,"전라남도 무안군 일로읍 오룡중앙동로","노동자","목포대학교 사회과학대학 경제학과 졸업","(전)민주노총전남지역본부장(전)전남농민수당 조례제정 운동본부 공동대표",3284,3.1,0
"전라남도","영암군무안군신안군","8","김팔봉","金八奉","남",0,1,"한국농어민당","1959-08-27",64,"전라남도 무안군 무안읍 무안로","정치인","숭실대학교 대학원 법학과 박사과정 수료","(전)고용노동부 서기관(현)한국농어민당 부대표",732,0.69,0
"전라남도","영암군무안군신안군","9","백재욱","白在旭","남",0,1,"무소속","1964-09-10",59,"전라남도 신안군 하의면 오류동길","정치인","연세대학교 행정대학원 졸업(행정학석사)","(전)청와대 사회혁신수석비서관실 선임행정관(전)더불어민주당 사무부총장",21651,20.5,0
"경상북도","포항시북구","1","오중기","吳仲基","남",0,1,"더불어민주당","1967-07-23",56,"경상북도 포항시 북구 흥해읍 동해대로1463번길","정당인","영남대학교 문과대학 철학과 졸업","(전)청와대 균형발전 선임행정관(전)한국도로공사시설관리 대표이사",42311,28.9,0
"경상북도","포항시북구","2","김정재","金汀才","여",1,0,"국민의힘","1966-02-15",58,"경상북도 포항시 북구 대안길","국회의원","프랭클린피어스 법과대학원 졸업(J.D. 2001.8 - 2004.5)","(현)제21대 국회의원(포항시북구/국민의힘)(현)제21대 국회 후반기 국토교통위원회 간사",91249,62.33,1
"경상북도","포항시북구","7","이재원","李在源","남",0,1,"무소속","1969-12-08",54,"경상북도 포항시 북구 용당로","포스텍 융합문명연구원 겸직교수","울산대학교 의과대학 의학과 졸업","(현)포항지역학연구회 대표(전)이재원화인의원 대표원장",12816,8.75,0
"경상북도","포항시남구울릉군","1","김상헌","金相憲","남",0,1,"더불어민주당","1975-09-23",48,"경상북도 포항시 남구 희망대로","정당인","단국대학교 졸업(제1전공 : 영어영문학전공, 제2전공 : 법학전공)","(전)경상북도의회의원(현)더불어민주당 포항시남구울릉군지역위원장",37120,29.96,0
"경상북도","포항시남구울릉군","2","이상휘","李相輝","남",0,1,"국민의힘","1963-10-06",60,"경상북도 포항시 남구 오천읍 남원로","정치시사 평론가","성균관대학교 대학원 신문방송학과 졸업(언론학박사)","(전)대통령실 춘추관장(전)대통령실 홍보기획비서관",86740,70.03,1
"경상북도","경주시","1","한영태","韓永泰","남",0,1,"더불어민주당","1964-03-24",60,"경상북도 경주시 백률로57번길","정당인","경주고등학교 졸업","(전) 경주시의회의원(현) 더불어민주당 경주시지역위원회 위원장",33968,24.26,0
"경상북도","경주시","2","김석기","金碩基","남",0,1,"국민의힘","1954-08-06",69,"경상북도 경주시 용담로","국회의원","동국대학교 행정대학원 공안행정학과 경찰행정전공 행정학석사","(전) 국민의힘 최고위원(현) 경주시 재선 국회의원",92074,65.77,1
"경상북도","경주시","7","정수경","鄭壽敬","여",1,0,"자유통일당","1961-04-18",62,"경상북도 경주시 원효로45번길","목사","미기재","(현) 경주사랑제일교회 담임목사(현) 대국본 실행위원장",1423,1.01,0
"경상북도","경주시","8","김일윤","金一潤","남",0,1,"무소속","1938-12-17",85,"경상북도 경주시 북성로","신경주대학교 총장","중앙대학교 대학원 경영학박사","(전) 제12,13,15,16,18대 국회의원(전) 제22대 대한민국헌정회 회장",12510,8.93,0
"경상북도","김천시","1","황태성","黃台盛","남",0,1,"더불어민주당","1973-06-07",50,"경상북도 김천시 자산3길","(주)석찬 대표","울산대학교 전자공학과 졸업","(전)신한금융그룹 신한라이프 지점장(현)더불어민주당 중앙당 부대변인",18079,23.22,0
"경상북도","김천시","2","송언석","宋彦錫","남",0,1,"국민의힘","1963-05-16",60,"경상북도 김천시 평화순환길","국회의원","뉴욕주립대학교 버팔로 경제학 박사(1994.8월~2001.6월)","(전)기획재정부 제2차관(현)제21대 국회의원(재선)",51208,65.78,1
"경상북도","김천시","7","박건우","朴建宇","남",0,1,"무소속","1969-03-23",55,"경상북도 김천시 대덕면 연화1길","다은인쇄 대표","대구대학교 경제학과 졸업","(전)제6대 김천시의회의원(전)제7대 김천시의회의원",8554,10.98,0
"경상북도","안동시예천군","1","김상우","金相佑","남",0,1,"더불어민주당","1960-10-07",63,"경상북도 안동시 경북대로","대학교수","영남대학교 대학원 졸업(경영학 박사)","(현) 국립안동대학교 경영학과 교수(현) 더불어민주당 지방소멸대응특별위원장",34748,28.93,0
"경상북도","안동시예천군","2","김형동","金亨東","남",0,1,"국민의힘","1975-03-25",49,"경상북도 안동시 제비원로","제21대 국회의원(안동시예천군)","서울대학교 언론정보학과 졸업","(현) 제21대 국회의원(안동시예천군)(현) 국민의힘 한동훈 비상대책위원장 비서실장",81040,67.47,1
"경상북도","안동시예천군","7","김동훈","金東勲","남",0,1,"자유통일당","1967-11-25",56,"경상북도 예천군 호명읍 행복로","법무사","영남대학교 사법학과 졸업","(현) 대구지방법원 상주지원 조정위원(전) 경상북도경찰청 외사자문협의회 간사",1991,1.65,0
"경상북도","안동시예천군","8","김윤한","金允漢","남",0,1,"무소속","1958-12-05",65,"경상북도 안동시 두우티길","정치인","중앙대학교 신문방송학과 졸업","(전) 영남일보 기자(현) 한국문화경제연구원 대표",2328,1.93,0
"경상북도","구미시갑","1","김철호","金哲浩","남",0,1,"더불어민주당","1954-05-03",69,"경상북도 구미시 형곡로34길","손해사정사","고려대학교 대학원 법학과 석사과정 수료","(현)더불어민주당 중앙당 부대변인(전)형곡새마을금고 이사장",28749,27.41,0
"경상북도","구미시갑","2","구자근","具滋根","남",0,1,"국민의힘","1967-10-09",56,"경상북도 구미시 낙동강변로","제21대 국회의원","동국대학교 대학원 법학과 졸업(법학석사)","(현)제21대 국회의원(구미시갑)(전)국민의힘 당대표 비서실장",76100,72.58,1
"경상북도","구미시을","1","김현권","金玄權","남",0,1,"더불어민주당","1964-05-17",59,"경상북도 구미시 산호대로31길","정당인","서울대학교 천문학과 졸업","(전)제20대 국회의원(비례대표)(현)더불어민주당 구미시을지역위원장",31261,33.36,0
"경상북도","구미시을","2","강명구","姜明求","남",0,1,"국민의힘","1977-06-07",46,"경상북도 구미시 산동읍 신당인덕1로","정당인","맨체스터대학교 정치학-행정과 공공정책 석사(2008.09~2009.11)","(전)대통령비서실 국정기획비서관(전)대통령비서실 선임행정관",61166,65.29,1
"경상북도","구미시을","7","김영확","金榮確","남",0,1,"자유통일당","1957-05-30",66,"경상북도 구미시 도개면 가산1길","무","경북대학교 통계학과 졸업","(전)대구중부소방서 삼덕119안전센터장",1254,1.33,0
"경상북도","영주시영양군봉화군","1","박규환","朴圭煥","남",0,1,"더불어민주당","1968-06-04",55,"경상북도 봉화군 소천면 여우천길","지역활동가(봉화지역사연구소 소장)","숭실대학교 대학원 기독교학과 졸업(기독교학박사)","(전)숭실대학교 초빙교수(현)봉화 지역사 연구소 소장",22933,26.28,0
"경상북도","영주시영양군봉화군","2","임종득","林鍾得","남",0,1,"국민의힘","1964-08-08",59,"경상북도 영주시 대동로","정당인","경남대학교 대학원 정치외교학과 국제정치전공 졸업(정치학박사)","(전) 대통령비서실 국가안보실 제2차장(전) 대통령비서실 외교안보수석실 국방비서관",64325,73.71,1
"경상북도","영천시청도군","1","이영수","李泳洙","남",0,1,"더불어민주당","1974-08-18",49,"경상북도 영천시 임고면 운주로","농업","서울대학교 농경제사회학부 졸업","(현)더불어민주당 영천청도 지역위원장(현)더불어민주당 전국농어민위원회 부위원장",17083,19.53,0
"경상북도","영천시청도군","2","이만희","李晩熙","남",0,1,"국민의힘","1963-12-11",60,"경상북도 영천시 고경면 거곡로","국회의원","고려대학교 정책대학원 졸업(행정학 석사)","(현) 국회의원(제20대, 제21대)(전) 국민의힘 사무총장",54987,62.88,1
"경상북도","영천시청도군","7","김지미","金志美","여",1,0,"무소속","1967-01-09",57,"경상북도 영천시 북안면 북안공단길","(주)시마 대표이사","계명대학교 대학원 박사과정 졸업(패션비즈니스학박사)","(전)대구경북첨단벤처기업연합회 회장(전)한국여성경제인협회 대구경북지회 이사",766,0.87,0
"경상북도","영천시청도군","8","이승록","李承錄","남",0,1,"무소속","1962-12-02",61,"경상북도 청도군 금천면 동곡2길","무","동의대학교 대학원 졸업(철학박사)","(전)부산과학기술대학교 겸임교수(전)국민의힘 중앙위원회 자문위원",726,0.83,0
"경상북도","영천시청도군","9","김장주","金章周","남",0,1,"무소속","1964-10-10",59,"경상북도 영천시 망정1길","무","성균관대학교 행정학과 졸업","(전)경상북도 행정부지사(전)영천부시장",13879,15.87,0
"경상북도","상주시문경시","1","이윤희","李允熙","남",0,1,"더불어민주당","1964-04-25",59,"경상북도 상주시 이안면 문창1길","정당인","경북대학교 자연과학대학 화학과 졸업","(전)코오롱 인더스트리 근무(현)더불어민주당 경상북도당 수석부위원장",18578,18.83,0
"경상북도","상주시문경시","2","임이자","林利子","여",1,0,"국민의힘","1964-03-05",60,"경상북도 상주시 동수4길","국회의원","고려대학교 노동대학원 졸업 법학석사(노동법)","(현)제21대 국회의원(전)제20대 대통령직인수위원회 사회복지문화분과 간사",76583,77.64,1
"경상북도","상주시문경시","6","김영선","金永善","여",1,0,"새로운미래","1966-11-27",57,"경상북도 상주시 상서문3길","주식회사토리식품 대표이사","경북대학교 농업생명융합대학원 농촌개발전공 졸업(석사)","(전)제11대 경상북도의회의원(현)새로운미래 경상북도당위원장",3466,3.51,0
"경상북도","경산시","2","조지연","趙志娟","여",1,0,"국민의힘","1987-03-31",37,"경상북도 경산시 하양읍 하양로33길","국민의힘 중앙선거대책위원회 대변인","연세대학교 행정대학원 행정학 석사","(전)윤석열 대통령 국정기획수석실 행정관(전)대통령직 인수위 당선인비서실 팀장",62411,43.43,1
"경상북도","경산시","5","엄정애","嚴貞愛","여",1,0,"녹색정의당","1971-01-18",53,"경상북도 경산시 삼성현로31길","정당인","경북대학교 행정대학원 정책.도시전공 졸업(행정학석사)","(전)경산시 시의원(현)녹색정의당 경북도당 위원장",9044,6.29,0
"경상북도","경산시","7","남수정","南秀姃","여",1,0,"진보당","1981-09-22",42,"경상북도 경산시 경청로222길","교육공무직원","대구가톨릭대학교 도서관학과 졸업","(현)경산주민대회 조직위원회 공동대표(현)진보당 경북도당 위원장",11488,7.99,0
"경상북도","경산시","8","최경환","崔炅煥","남",0,1,"무소속","1955-02-27",69,"경상북도 경산시 펜타힐즈2로","정치인","미국 위스콘신대학교 대학원 경제학 졸업(경제학박사, 1987.9. ~ 1991.5.)","(전)경제부총리 겸 기획재정부장관(전)국회의원",60746,42.27,0
"경상북도","의성군청송군영덕군울진군","2","박형수","朴亨修","남",0,1,"국민의힘","1965-10-20",58,"경상북도 울진군 평해읍 월송길","정당인(국회의원)","서울대학교 법과대학 사법학과 졸업","(현)제21대 국회의원(전)국민의힘 원내대변인",80495,83.33,1
"경상북도","의성군청송군영덕군울진군","7","심태성","沈太成","남",0,1,"무소속","1985-06-27",38,"경상북도 영덕군 강구면 신강구길","상상수산 대표","영산대학교 인도비즈니스학과 졸업","(현)영덕대게랑 대표(현)상상수산 대표",16098,16.66,0
"경상북도","고령군성주군칠곡군","1","정석원","鄭錫元","남",0,1,"더불어민주당","1966-03-25",58,"경상북도 고령군 다산면 상곡길","신라대학교 겸임조교수","신라대학교 디자인학과 박사과정 수료","(전)민주평통 고령군협의회장(현)신라대학교 겸임조교수",21901,21.49,0
"경상북도","고령군성주군칠곡군","2","정희용","鄭熙溶","남",0,1,"국민의힘","1976-10-01",47,"경상북도 칠곡군 왜관읍 군청4길","국회의원","경북대학교 대학원 정치학과 졸업(정치학석사)","(현) 고령군성주군칠곡군 국회의원(현)국민의힘 원내대변인",77692,76.23,1
"경상북도","고령군성주군칠곡군","7","박영찬","朴永讚","남",0,1,"무소속","1959-08-15",64,"경상북도 칠곡군 지천면 신동로","자연치유의 숲(군위군) 대표","서울시립대학교 세무전문대학원 졸업(세무학석사)","(전)동안양세무서 행정사무관(현)자연치유의 숲(군위군) 대표",2317,2.27,0
"경상남도","창원시의창구","1","김지수","金志修","여",1,0,"더불어민주당","1970-03-18",54,"경상남도 창원시 의창구 읍성로117번길","약사","경성대학교 대학원 약학과 졸업(약학박사)","(전)경상남도의회 최초 여성, 최연소 의장(현)경성대학교 약학과 겸임교수",51560,42.69,0
"경상남도","창원시의창구","2","김종양","金鍾陽","남",0,1,"국민의힘","1961-10-30",62,"경상남도 창원시 의창구 중동로","정당인","서울대학교 행정대학원 행정학과 졸업","(전)인터폴총재(전)경남경찰청 청장",69210,57.3,1
"경상남도","창원시성산구","1","허성무","許成武","남",0,1,"더불어민주당","1963-10-29",60,"경상남도 창원시 성산구 동산로","정당인","부산대학교 행정학과 졸업","(전)창원시장(전)청와대(노무현대통령) 비서관",67489,46.38,1
"경상남도","창원시성산구","2","강기윤","姜起潤","남",0,1,"국민의힘","1960-06-04",63,"경상남도 창원시 성산구 창원대로1137번길","국회의원","창원대학교 대학원 졸업(행정학 박사)","(현)제21대 국회의원(전)제19대 국회의원",66507,45.7,0
